,tweet,label
4201,"['ngeliat', 'story', 'mantan', 'lagi', 'nikahan', 'gini', 'saja', 'nih', 'rasanya', 'yaelah', 'biasa', 'saja', 'tidak ada', 'sedih', 'sedihnya', 'tidak tahu', 'sudah', 'mantan', 'yang', 'lain', 'mah']",Neutral
4202,"['yeaa', 'seperti', 'biasa']",Neutral
4203,"['mu', 'third', 'last', 'nike', 'size', 'xl', 'excellent', 'ada', 'beberapa', 'bobles', 'k', 'saja', 'untuk', 'detail', 'silahkan', 'saya']",Neutral
4204,"['halo', 'saya', 'bikin', 'akun', 'karyakarsa', 'yang', 'mau', 'dukung', 'di', 'sana', 'boleh', 'saja', 'terima', 'kasih']",Neutral
4205,"['alangkah', 'bahagia', 'menjadi', 'manusia', 'yang', 'ketika', 'nafasnya', 'terhenti', 'namun', 'aliran', 'pahalanya', 'tidak', 'berhenti', 'apa', 'saja', 'amalan', 'yang', 'dapat', 'dilakukan']",Neutral
4206,"['tapi', 'mnrtku', 'tidak', 'aneh', 'nder', 'normal', 'saja']",Neutral
4207,"['setelah', 'putus', 'sama', 'dia', 'tahun', 'lalu', 'kenapa', 'saya', 'masih', 'saja', 'dikasih', 'mimpiin', 'dia', 'padahal', 'memikirkan', 'dia', 'saja', 'tidak', 'loh', 'kan', 'kangen', 'jadinya', 'apa', 'kabar', 'ya', 'dia', 'sekarang', 'dia', 'pernah', 'mimpi', 'saya', 'juga', 'tidak', 'ya']",Neutral
4208,"['cuti', 'sudah', 'habis', 'semua', 'back', 'to', 'normal']",Neutral
4209,"['only', 'start', 'filming', 'don', 't', 'know', 'when', 'airing', 'biasa', 'la', 'kan', 'cdrama', 'kalau', 'tak', 'bertahun', 'tak', 'sah']",Neutral
4210,"['baru', 'saja', 'mengirim', 'foto', 'manyar', 'gresik']",Neutral
4211,"['sabtu', 'ini', 'sudah', 'jadwal', 'bersih', 'bersih', 'kamar', 'kost', 'karena', 'berantakannya', 'luar', 'biasa', 'klora', 'di', 'sini', 'sudah', 'memasuki', 'usia', 'kepala', 'tiga', 'tahun', 'ini']",Neutral
4212,"['x', 'kan', 'nk', 'tgk', 'saja', 'please', 'a', 'lai', 'selai', 'pn', 'kena', 'bayar', 'apa']",Neutral
4213,"['pagi', 'hari', 'ini', 'pijat', 'incall', 'outcall', 'area', 'jakarta', 'pijat', 'reflexi', 'pijat', 'mage', 'pijat', 'traditional', 'dari', 'jam', 's', 'd', 'jam', 'pesan', 'di', 'link', 'saya']",Neutral
4214,"['pura', 'bukan', 'army', 'dan', 'pura', 'biasa', 'saja', 'sampai', 'rumah', 'baru', 'teriak', 'lalu', 'nangis', 'lalu', 'meletoy', 'i', 'vote', 'as', 'the', 'at', 'the']",Neutral
4215,"['guuys', 'disini', 'yang', 'biasa', 'suka', 'edit', 'video', 'buat', 'cowok', 'kipop', 'buatnya', 'pakai', 'aplikasi', 'apa', 'yaah', 'huhu', 'makasih']",Neutral
4216,"['sejak', 'kapan', 'masyarakat', 'mau', 'dilibatkan', 'sesama', 'anggota', 'dpr', 'saja', 'tidak', 'boleh', 'dan', 'tidak', 'mau', 'dilibatkan', 'oleh', 'beliau', 'apalagi', 'cuma', 'masyarakat', 'apa', 'sudah', 'pikun', 'mic', 'dimatikan', 'supaya', 'orang', 'lain', 'tidak', 'terlibat']",Neutral
4217,"['woohh', 'boleh', 'tuh', 'caakk', 'labu', 'siam', 'kan', 'yang', 'ukuran', 'normal', 'atau', 'yang', 'buat', 'lalapan', 'biasanya', 'kamu']",Neutral
4218,"['baru', 'saja', 'mengirim', 'foto', 'depok']",Neutral
4219,"['wow', 'urus', 'saja', 'moral', 'mu', 'eh', 'tagihan', 'mu']",Neutral
4220,"['saja', 'bro', 'its', 'real']",Neutral
4221,"['kalau', 'mau', 'saling', 'mengerti', 'lakukan', 'saja', 'setelah', 'membuat', 'lawan', 'mengalami', 'hal', 'yang', 'samaa', 'yahiko', 'chapter']",Neutral
4222,"['ketika', 'air', 'aki', 'sudah', 'terlihat', 'berada', 'di', 'dawah', 'batas', 'normal', 'segeralah', 'beli', 'air', 'aki', 'yang', 'di', 'bengkel', 'bengkel', 'terdekat']",Neutral
4223,"['cukup', 'unsurnya', 'semoga', 'saja', 'rakyat', 'mengambil', 'pelajaran', 'kedepannya', 'bisa', 'lebih', 'cerdas', 'memilih', 'wakila', 'nya', 'yang', 'menjunjung', 'tinggi', 'etika', 'dan', 'moral', 'amin']",Neutral
4224,"['jika', 'ada', 'seseorang', 'yang', 'meledekmu', 'jelek', 'santai', 'saja', 'bilang', 'padanya', 'kalau', 'kamu', 'bukan', 'cermin']",Neutral
4225,"['nah', 'ini', 'baru', 'imbang', 'masa', 'hanya', 'istri', 'saja', 'yang', 'dituntut']",Neutral
4226,"['akuu', 'bisa', 'biasa', 'ngelaprak', 'juga', 'kak', 'sinii']",Neutral
4227,"['santai', 'saya', 'juga', 'gagal', 'tadi', 'lur', 'abis', 'ini', 'kita', 'makan', 'sudah', 'biar', 'tidak', 'badmood']",Neutral
4228,"['santai', 'din']",Neutral
4229,"['mungkin', 'karena', 'orang', 'dewasa', 'sudah', 'biasa', 'menahan', 'perihnya', 'kehidupan', 'makanya', 'samponya', 'dibikin', 'perih', 'juga']",Neutral
4230,"['hahaa', 'betul', 'biasa', 'memang', 'lagu', 'untuk', 'final', 'year']",Neutral
4231,"['ketika', 'kamu', 'mengalami', 'cinta', 'sepihak', 'yaudaah', 'santai', 'ajaa', 'kamu', 'akan', 'bernilai', 'tinggi', 'di', 'mata', 'orang', 'yang', 'tepat', 'cheers']",Neutral
4232,"['tidak', 'aneh', 'kok', 'kenapa', 'harus', 'aneh', 'tapi', 'tidak apa-apa', 'kalau', 'sesekali', 'mau', 'coba', 'nderr', 'nebeng', 'sama', 'teman', 'begitu', 'kalau', 'lagi', 'pada', 'mau', 'nonton', 'kalau', 'tidak', 'ya', 'tidak apa-apa', 'chill', 'santai', 'ada', 'wilayah', 'yang', 'tidak', 'ada', 'bioskop', 'dan', 'isokay', 'kincana', 'kok']",Neutral
4233,"['woi', 'saya', 'tidak', 'baik', 'saja', 'gemes']",Neutral
4234,"['morgana', 'kan', 'ganyu', 'dps', 'jelas', 'normal', 'att', 'burst', 'saja']",Neutral
4235,"['kan', 'jadi', 'seenaknya', 'memperlakukan', 'ke', 'kita', 'berhentilah', 'berpura', 'pura', 'seolah', 'olah', 'semua', 'nya', 'baik', 'baik', 'saja', 'hatimu', 'bukan', 'baja']",Neutral
4236,"['masih', 'pagi', 'sudah', 'mulai', 'senggol', 'sana', 'sini', 'saja', 'man']",Neutral
4237,"['sudah', 'biasa', 'di', 'panggil', 'ibu', 'sekarang', 'ibu', 'boss']",Neutral
4238,"['ketiduran', 'nunggu', 'kabar', 'dari', 'sayang']",Neutral
4239,"['biasa', 'ada', 'mau', 'nya', 'manis', 'dulu', 'dukung', 'rakyat', 'sudah', 'kecapai', 'maunya', 'ya', 'gimana', 'saya', 'menjelang', 'tahun', 'lagi', 'pemilihan', 'lagi', 'ya', 'manis', 'lagi', 'ke', 'pilih', 'lagi', 'ya', 'gimana', 'saya', 'lagi']",Neutral
4240,"['sudah', 'open', 'guyss', 'biasa', 'yah', 'kalau', 'mau', 'instan', 'malam', 'bisanya', 'wkwk']",Neutral
4241,"['ist', 'belum', 'ada', 'kasi', 'kabar', 'tentang', 'anak', 'anak']",Neutral
4242,"['suami', 'menuntut', 'istri', 'taat', 'tanpa', 'suami', 'menuntut', 'pun', 'agama', 'sudah', 'mewajibkan', 'suami', 'mengejar', 'nafsunya', 'sendiri', 'itu', 'jelas', 'salah', 'namanya', 'hawa', 'nafsu', 'ya', 'harus', 'dikendalikan', 'seolah', 'jika', 'tidak', 'boleh', 'berpoligami', 'perzinahan', 'ditanggung', 'istri', 'zinah', 'ya', 'zinah', 'saja', 'dosa', 'suami']",Neutral
4243,"['sekarang', 'sudah', 'normal', 'deng']",Neutral
4244,"['ia', 'menggeleng', 'heran', 'mendengar', 'candaan', 'gori', 'namun', 'masih', 'tetap', 'menanggapi', 'dengan', 'santai', 'yakin', 'lah', 'yakin', 'kalau', 'tidak', 'puas', 'nanti', 'saya', 'jajanin', 'es', 'krim', 'sehari', 'satu', 'selama', 'sehari', 'joshua', 'membersihkan', 'dada', 'gori', 'dengan', 'teliti']",Neutral
4245,"['biasa', 'ajaa', 'yaa', 'cowok', 'nya', 'kurang', 'oke']",Neutral
4246,"['iya', 'hehe', 'tapi', 'jatuhnya', 'kadang', 'malah', 'ngeganggu', 'waktu', 'tidurku', 'sendiri', 'karena', 'sedikit', 'bangun', 'terus', 'tidur', 'lagi', 'oh', 'iyaya', 'ada', 'itu', 'benar', 'sih', 'kalau', 'tidak', 'bangun', 'bakal', 'dibangunin', 'aampe', 'bangun', 'oh', 'oke', 'untung', 'saja']",Neutral
4247,"['makanya', 'tidak', 'fanatik', 'sama', 'politisi', 'bro', 'hingga', 'saya', 'yang', 'menilai', 'obyektif', 'dikira', 'benci', 'saya', 'rakyat', 'biasa', 'bro', 'jadi', 'politisi', 'atau', 'pendukung', 'politisi', 'yang', 'cuma', 'mentingin', 'pribadi', 'golongannya', 'saja']",Neutral
4248,"['jangankan', 'untuk', 'sekadar', 'bicara', 'menatapmu', 'saja', 'saya', 'tak', 'kuasa']",Neutral
4249,"['apa', 'kabar', 'kawan']",Neutral
4250,"['negara', 'selalu', 'tidak', 'hadir', 'untuk', 'nelayan', 'padahal', 'untuk', 'sekadar', 'bertahan', 'hidup', 'saja', 'sudah', 'lebih', 'dari', 'cukup']",Neutral
4251,"['sudah', 'biasa', 'sudah', 'perangai', 'dia', 'saya', 'sudah', 'masak']",Neutral
4252,"['dinilai', 'menyindir', 'video', 'tiktok', 'maia', 'estianty', 'panen', 'kritik']",Neutral
4253,"['tidak apa-apa', 'ko', 'nder', 'santai', 'saja']",Neutral
4254,"['sudah', 'kek', 'hal', 'biasa', 'tidak', 'sih', 'wkwk', 'habbits', 'begitu']",Neutral
4255,"['oh', 'tentu', 'saja']",Neutral
4256,"['sabtu', 'rasanya', 'memang', 'kaya', 'weekend', 'tapi', 'tidak', 'bisa', 'santai', 'yaa', 'ingat', 'tagihan', 'menanti']",Neutral
4257,"['menjadikan', 'seseorang', 'sebagai', 'rumah', 'kedua', 'setelah', 'rumah', 'pertamamu', 'gagal', 'menjadi', 'tempat', 'ternyaman', 'untukmu', 'pulang', 'adalah', 'kesalahan', 'terbesar', 'karena', 'seseorang', 'yang', 'kamu', 'jadikan', 'rumah', 'keduamu', 'itu', 'bisa', 'pergi', 'kapan', 'saja', 'tanpa', 'kamu', 'tahu']",Neutral
4258,"['singkat', 'cerita', 'sampailah', 'kami', 'di', 'jalan', 'grabag', 'tiba', 'tiba', 'jalan', 'dialihkan', 'ke', 'sekitar', 'pemukiman', 'warga', 'di', 'situ', 'kami', 'masih', 'biasa', 'saja', 'tidak', 'berpikir', 'aneh', 'aneh', 'toh', 'juga', 'pemukiman', 'warga', 'pasti', 'ramai', 'dan', 'banyak', 'rumah', 'rumah']",Neutral
4259,"['seperti', 'nya', 'akun', 'saya', 'juga', 'dibokir']",Neutral
4260,"['kok', 'ono', 'se']",Neutral
4261,"['kalah', 'menang', 'dalam', 'sebuah', 'match', 'hal', 'yang', 'biasa', 'tapi', 'emyu', 'ini', 'lawak', 'bangeet', 'bisa', 'bisanya', 'kalah', 'sama', 'klub', 'beda', 'divisi', 'adu', 'pinalti', 'full', 'skuad']",Neutral
4262,"['haii', 'hai', 'ikut', 'po', 'md', 'photopack', 'di', 'mirfa', 'yuk', 'dom', 'tangerang', 'bookslot', 'cuma', 'k', 'bisa', 'dicicil', 'santai', 'bisa', 'qris', 'or', 'co', 'syopipaylater']",Neutral
4263,"['tapi', 'senang', 'sih', 'punya', 'teman', 'mirip', 'gini', 'lucu', 'suka', 'sekali', 'mengerjakan', 'orang', 'sekitar', 'tiba', 'tiba', 'tidak', 'ada', 'kabar', 'dan', 'tiba', 'tiba', 'ilang', 'dari', 'goa', 'terima', 'kasih', 'orang', 'baik']",Neutral
4264,"['contohilah', 'kkss', 'kerukunan', 'keluarga', 'sulawesi', 'selatan', 'organisasi', 'besar', 'tapi', 'tidak', 'mencari', 'musuh', 'dimanapun', 'mereka', 'berada', 'selalu', 'menyelesaikan', 'masalah', 'dengan', 'musyawarah', 'luar', 'biasa']",Neutral
4265,"['akwjajshwhw', 'saya', 'baru', 'mau', 'bilang', 'emak', 'eren', 'saja', 'normal', 'eh', 'baru', 'ingat', 'beliau', 'ada', 'di', 'perut', 'istri', 'pertama']",Neutral
4266,"['semoga', 'jimin', 'cepat', 'juga', 'pemulihannya', 'biar', 'bisa', 'segara', 'beraktivitas', 'seperti', 'biasa']",Neutral
4267,"['pacar', 'atau', 'antigen', 'saja', 'di', 'dewasa', 'gejalanya', 'mild', 'biasanya', 'mirip', 'flue', 'biasa']",Neutral
4268,"['selamat', 'pagi', 'first', 'people', 'mhn', 'maaf', 'atas', 'ketidaknyamanannya', 'kami', 'cek', 'modem', 'dan', 'area', 'normal', 'ya', 'mohon', 'byp', 'menggunakan', 'kabel', 'lan', 'dari', 'modem', 'ke', 'device', 'kemudian', 'akses', 'situs', 'detik', 'dot', 'com', 'dan', 'youtube', 'dot', 'com', 'bila', 'sudah', 'mohon', 'konfirmasi', 'kembali', 'ya', 'tks', 'sita']",Neutral
4269,"['ayo', 'cepat', 'mbuh', 'biar', 'biasa', 'jajanan', 'saya', 'c']",Neutral
4270,"['simpan', 'saja', 'dulu', 'setelah', 'pensiun', 'dari', 'anggota', 'dpr', 'ditindaklanjuti', 'lagi']",Neutral
4271,"['dulu', 'ustadz', 'ustadzah', 'kata', 'serapan', 'dari', 'bahasa', 'arab', 'yang', 'aslinya', 'berarti', 'guru', 'sebutan', 'ini', 'khusus', 'bagi', 'guru', 'ngaji', 'baca', 'tulis', 'qur', 'an', 'dan', 'juga', 'ilmu', 'agama', 'saja', 'sebutan', 'ini', 'poluler', 'dalam', 'kalangan', 'pesantren']",Neutral
4272,"['apple', 'dikabarkan', 'akan', 'luncurkan', 'iphone', 'dan', 'ipad', 'tidak', 'murah', 'meriah', 'bulan', 'depan']",Neutral
4273,"['di', 'tempat', 'biasa']",Neutral
4274,"['ada', 'yang', 'salah', 'dalam', 'formal', 'apalagi', 'informal', 'saya', 'sendiri', 'mengalami', 'dua', 'kali', 'musibah', 'tidak', 'dibantu', 'ee', 'malah', 'dijarah', 'bahwa', 'sbgn', 'diberikn', 'itu', 'biasa', 'tapi', 'ini', 'rampok', 'vulgar', 'tidak', 'pakai', 'mikir', 'diatas', 'kesedihan', 'orang', 'lain']",Neutral
4275,"['sudah', 'biasa', 'kan']",Neutral
4276,"['kalau', 'mau', 'menjadikan', 'ayat', 'tersebut', 'sebagai', 'hujjah', 'coba', 'dipahami', 'lagi', 'konteksnya', 'jangan', 'cuma', 'text', 'nya', 'saja', 'diayat', 'tersebut', 'ada', 'syarat', 'dan', 'ketentuannya', 'loh', 'enggk', 'asal', 'boleh', 'saja', 'monggo', 'bisa', 'dijadikan', 'referensi']",Neutral
4277,"['kerja', 'seperti', 'biasa', 'gabriela', 'ngapain']",Neutral
4278,"['baru', 'bangun', 'langsung', 'di', 'sapa', 'kabar', 'baik', 'alhamdulillah', 'i', 'vote', 'for', 'for', 'at', 'the']",Neutral
4279,"['seperti', 'biasa', 'selalu', 'coba', 'dari', 'tontonan', 'yt', 'yang', 'viewnya', 'banyak', 'tahu', 'tahunya', 'kali', 'ini', 'tidak', 'mempan']",Neutral
4280,"['susu', 'yang', 'biasa', 'ku', 'minum', 'dymatize', 'mau']",Neutral
4281,"['diam', 'baik', 'bitcoin', 'lagi', 'naik', 'ngko', 'ujug', 'ujug', 'ono', 'le', 'menanyakan', 'kabar']",Neutral
4282,"['sangat', 'mengejutkan', 'ya', 'bun', 'merangkap', 'jadi', 'apa', 'saja']",Neutral
4283,"['coba', 'masuk', 'sini', 'mi', 'kalau', 'jadi', 'anime', 'kabar', 'gweh']",Neutral
4284,"['korintus', 'tb', 'tetapi', 'pikiran', 'mereka', 'telah', 'menjadi', 'tumpul', 'sebab', 'sampai', 'pada', 'hari', 'ini', 'selubung', 'itu', 'masih', 'tetap', 'menyelubungi', 'mereka', 'jika', 'mereka', 'membaca', 'perjanjian', 'lama', 'itu', 'tanpa', 'disingkapkan', 'karena', 'hanya', 'kristus', 'saja', 'yang', 'dapat', 'menyingkapkannya']",Neutral
4285,"['ayo', 'lorr', 'simak', 'apa', 'saja', 'sih', 'pernyataan', 'presiden', 'terkait', 'perkembangan', 'covid']",Neutral
4286,"['so', 'biasa', 'battery', 'memang', 'kena', 'charge', 'sudah', 'kalau', 'tak', 'turun', 'itu', 'sepantas', 'kilat', 'hairan', 'pulak', 'saya', 'tapi', 'kalau', 'time', 'battery', 'anak', 'turun', 'itu', 'lambat', 'pulak', 'ye']",Neutral
4287,"['tuli', 'tulis', 'saja', 'nama', 'rakyat', 'kurang', 'lebih', 'juta']",Neutral
4288,"['hii', 'gimana', 'kabar']",Neutral
4289,"['kak', 'kalau', 'buat', 'twitter', 'biasa', 'gini', 'tetap', 'andro', 'kan', 'ya', 'soalnya', 'punyaku', 'begitu']",Neutral
4290,"['dokter', 'ratih', 'ayu', 'wulandari', 'irene', 'mongkar', 'gobind', 'vashdev', 'coach', 'yusa', 'aziz', 'hingga', 'najeela', 'shihab', 'yang', 'merupakan', 'para', 'ahli', 'dalam', 'ranahnya', 'turut', 'menitipkan', 'pesan', 'penting', 'melalui', 'buku', 'ini', 'belahan', 'jantungku', 'menjadi', 'catatan', 'pembuka', 'andien', 'tentang', 'perjalanannya', 'menemukan', 'diri']",Neutral
4291,"['menurutku', 'mereka', 'ingin', 'ornang', 'indog', 'kembali', 'ke', 'budaya', 'leluhur', 'kitaa', 'tentu', 'saja', 'budaya', 'pra', 'islam', 'sebab', 'zaman', 'kerajaan', 'kesultanan', 'islam', 'itu', 'termasuk', 'budaya', 'leluhur', 'kita', 'itu', 'fakta', 'sejarah']",Neutral
4292,"['apa', 'saya', 'coba', 'gambling', 'seperti', 'biasa', 'ya', 'ngetest', 'nafas', 'lagi', 'wkwk']",Neutral
4293,"['si', 'tidak bisa', 'santai', 'kalau', 'pakai', 'blush', 'ampe', 'jengkelan']",Neutral
4294,"['jangan', 'terlalu', 'banyak', 'memikirkan', 'sesuatu', 'pikirkan', 'saja', 'apa', 'kepentingan', 'mu', 'dan', 'apa', 'yang', 'menjadi', 'tujuanmu', 'sisanya', 'lupakan', 'saja']",Neutral
4295,"['tidak', 'sihh', 'biasa', 'saja']",Neutral
4296,"['saya', 'saat', 'skripsian', 'teman', 'teman', 'sudah', 'seminar', 'proposal', 'dan', 'saya', 'masih', 'stuck', 'sama', 'dospem', 'yang', 'tidak', 'ada', 'kabar', 'minggu', 'alhamdulillah', 'lulus', 'masih', 'suka', 'tidak', 'sangka']",Neutral
4297,"['begadang', 'boleh', 'saja', 'kalau', 'ada', 'artinya', 'hyung']",Neutral
4298,"['a', 'kita', 'tidak', 'bisa', 'menerima', 'begitu', 'saja', 'orang', 'yang', 'telah', 'mempermainkan', 'kepercayaann', 'kita', 'terhadapnyaa']",Neutral
4299,"['ingin', 'tetap', 'jaga', 'komunikasi', 'sama', 'teman', 'yang', 'sudah', 'nikah', 'tapi', 'pas', 'sekali', 'ngechat', 'akunya', 'tanya', 'kabar', 'eh', 'dia', 'malah', 'tanya', 'kapan', 'saya', 'nikah', 'pertanyaan', 'yang', 'cuma', 'bisa', 'kujawab', 'dengan', 'senyum', 'atau', 'berujung', 'dengan', 'tidak', 'kubalas']",Neutral
4300,"['seperti', 'biasa', 'ya', 'pagi', 'mules']",Neutral
4301,"['baikk', 'haurraa', 'dirimu', 'pa', 'kabar', 'ayank']",Neutral
4302,"['mungkin', 'saja', 'dimana', 'yang', 'tidak', 'setuju', 'pasti', 'kedengaran', 'bersuara', 'keras', 'semua', 'fraksi', 'dpr', 'hanya', 'pks', 'kan', 'yang', 'menolak']",Neutral
4303,"['di', 'ft', 'galak', 'sangat', 'diteriakin', 'sama', 'kating', 'di', 'sini', 'saking', 'baiknya', 'sebelum', 'mulai', 'apa', 'ditanya', 'dulu', 'apa', 'kabar', 'semalam', 'tidur', 'jam', 'berapa', 'sama', 'katingnya']",Neutral
4304,"['jadi', 'diri', 'sendiri', 'itu', 'tidak', 'mesti', 'malu', 'dijudge', 'itu', 'hal', 'yang', 'biasa', 'hidup', 'harusnya', 'jadi', 'milikmu', 'bukan', 'milik', 'omongan', 'orang', 'lain', 'salshaabilaa']",Neutral
4305,"['realita', 'mengagakan', 'tydack', 'anak', 'moeda', 'kita', 'turuti', 'saja']",Neutral
4306,"['agus', 'andrianto', 'menduga', 'berdirinya', 'kerangkeng', 'seluas', 'sekitar', 'x', 'meter', 'selama', 'tahun', 'itu', 'dibekingi', 'organisasi', 'kemasyarakatan', 'dan', 'pemuda', 'okp', 'kita', 'sebut', 'saja', 'pp']",Neutral
4307,"['kala', 'tak', 'mengapa', 'untuk', 'tak', 'baik', 'baik', 'saja']",Neutral
4308,"['percaya', 'saja', 'supaya', 'yang', 'bohong', 'senang']",Neutral
4309,"['obat', 'stroke', 'yang', 'paling', 'ampuh', 'adalah', 'bio', 'nerve', 'pesan', 'di', 'saya', 'atau']",Neutral
4310,"['di', 'tengah', 'ruang', 'yang', 'hening', 'suara', 'saya', 'mungkin', 'terlalu', 'bising', 'untuk', 'telingamu', 'yang', 'terlalu', 'suka', 'pada', 'sunyi', 'ya', 'walau', 'di', 'kepalamu', 'tetap', 'saja', 'berisik']",Neutral
4311,"['kamu', 'tidak', 'bisa', 'memaksakan', 'sesuatu', 'yang', 'bukan', 'untuk', 'mu', 'ikuti', 'saja', 'alurnya', 'berusaha', 'lah', 'jadi', 'yang', 'terbaik', 'versi', 'kamu', 'dan', 'selebihnya', 'pasrahkan', 'pada', 'nya']",Neutral
4312,"['obat', 'stroke', 'lumpuh', 'sebelah', 'kanan', 'adalah', 'bio', 'nerve', 'pesan', 'di', 'saya']",Neutral
4313,"['masalah', 'yang', 'kita', 'hadapi', 'akan', 'memberikan', 'efek', 'dan', 'pengalaman', 'terus', 'menerus', 'yang', 'penting', 'adalah', 'bagaimana', 'kita', 'menghadapinya', 'dengan', 'tetap', 'menggunakan', 'pikiran', 'jernih', 'dan', 'tidak', 'emosional', 'karena', 'emosional', 'marah', 'dan', 'dendam', 'hanya', 'akan', 'merusak', 'kita', 'saja']",Neutral
4314,"['mama', 'selalu', 'pesan', 'pergi', 'hospital', 'buat', 'check', 'up', 'tak', 'sayang', 'mama', 'ke', 'mama', 'sebab', 'terlalu', 'sayanglah', 'akak', 'anak', 'sentiasa', 'ada', 'dengan', 'orang', 'orang', 'yang', 'akak', 'sayang', 'dari', 'duduk', 'hospital', 'dan', 'susahkan', 'orang', 'insyaa', 'allah', 'akak', 'masih', 'kuat', 'doakan', 'yaa', 'doa', 'mama', 'itu', 'yang', 'lebih', 'hebat']",Neutral
4315,"['join', 'direct', 'bisa', 'pakai', 'nama', 'sendiri', 'bisa', 'buat', 'buka', 'sharing', 'wh', 'group', 'di', 'line', 'ready', 'slot', 'free', 'foto', 'arrived', 'di', 'unbox', 'promo', 'untuk', 'wh', 'direct', 'cukup', 'bayar', 'k', 'saja', 'buat', 'bulan', 'feb', 'april', 'murah', 'worth', 'it', 'sekali', 'guys', 'benar', 'karena', 'benefitnya']",Neutral
4316,"['monggo', 'yang', 'butuh', 'tempat', 'untuk', 'santai', 'bersama', 'kawan', 'dan', 'saudara', 'warung', 'makan', 'buka', 'mulai', 'pukul', 'lhoo', 'jangan', 'sampai', 'kehabisan', 'masakan', 'ayamnya', 'yang', 'lezat', 'di', 'laburi', 'dengan', 'sambal', 'bawang', 'yang', 'lezaat']",Neutral
4317,"['di', 'taman', 'nasional', 'wasur', 'kanguru', 'kecil', 'walabi', 'yang', 'biasa', 'disebut', 'saham', 'relatif', 'mudah', 'ditemui', 'perburuan', 'tradisional', 'yang', 'sejalan', 'dengan', 'prinsip', 'keberlanjutan', 'diizinkan', 'perburuan', 'yang', 'merusak', 'jadi', 'tantangan']",Neutral
4318,"['yang', 'tanya', 'saja', 'lewat', 'tapi', 'yang', 'biasa', 'kaga', 'ngapasie']",Neutral
4319,"['saya', 'tidak', 'kenal', 'anak', 'mipa', 'tidak', 'kedengaran', 'kabar', 'nya']",Neutral
4320,"['ahaha', 'benar', 'sekali', 'saya', 'harus', 'sering', 'bermain', 'dengan', 'anak', 'house', 'lain', 'saya', 'seringnya', 'bertemu', 'dengan', 'gryffindor', 'saja', 'karena', 'keluargaku', 'ada', 'yang', 'anak', 'gryffindor', 'jawabnya', 'dan', 'michaelis', 'baru', 'menyadari', 'ia', 'tidak', 'punya', 'teman', 'anak', 'ravenclaw', 'kalau', 'begitu', 'maukah', 'kamu', 'menjadi', 'temanku']",Neutral
4321,"['ingin', 'cari', 'trophy', 'tapi', 'males', 'battle', 'bot', 'kami', 'menyediakan', 'fitur', 'auto', 'search', 'th', 'diluar', 'th', 'snipping', 'yang', 'dengan', 'mudah', 'bisa', 'memenangkan', 'banyak', 'trophy', 'dengan', 'pasukan', 'sedikit', 'minat', 'cek', 'bio', 'pesan', 'sekarang']",Neutral
4322,"['ibu', 'dari', 'biologi', 'ayah', 'dari', 'pertanian', 'untung', 'nama', 'anaknya', 'normal', 'normal']",Neutral
4323,"['bukankah', 'kamu', 'lelah', 'atau', 'ada', 'sesuatu', 'di', 'pikiranmu', 'jangan', 'memaksakan', 'dirimu', 'terlalu', 'keras', 'semua', 'akan', 'baik', 'baik', 'saja']",Neutral
4324,"['apa', 'kabar', 'kalian', 'di', 'hari', 'sabtu', 'ini', 'baik', 'kan', 'ya']",Neutral
4325,"['ku', 'terbangun', 'lagi', 'di', 'antara', 'sepi', 'hanya', 'pikiran', 'yang', 'ramai', 'mengutuki', 'diri', 'tak', 'bisa', 'kembali', 'tuk', 'mengubah', 'alur', 'kisah', 'ketika', 'mereka', 'meminta', 'tawaternyata', 'rela', 'tak', 'semudah', 'kata', 'tak', 'perlu', 'khawatir', 'ku', 'hanya', 'terluka', 'terbiasa', 'tuk', 'pura', 'pura', 'tertawa', 'namun', 'bolehkah', 's', 'kali', 'saja', 'ku', 'menangis']",Neutral
4326,"['perahu', 'sudah', 'sedia', 'payung', 'pun', 'sudah', 'tersedia', 'hanya', 'menunggu', 'hujan', 'di', 'langit', 'saja', 'apa', 'macam', 'mak', 'aji', 'sayang', 'oii']",Neutral
4327,"['semakin', 'besar', 'masalahnya', 'semakin', 'dia', 'akan', 'berpura', 'bahwa', 'dia', 'baik', 'sajaa', 'oh', 'my', 'ghost']",Neutral
4328,"['temenku', 'kalau', 'ngechat', 'pakai', 'ke', 'saya', 'rasanya', 'gimana', 'begitu', 'maksudnya', 'saya', 'tidak', 'nge', 'judge', 'dia', 'terlalu', 'baik', 'atau', 'apa', 'cuma', 'saya', 'merasa', 'kita', 'tidak', 'sedekat', 'itu', 'padahal', 'saya', 'ingin', 'di', 'chat', 'biasa', 'saja', 'kayak', 'panggil', 'nama', 'orang', 'dia', 'sama', 'circleny', 'ya', 'biasa', 'kok', 'sma', 'saya', 'pakai', 'salam']",Neutral
4329,"['uwaha', 'pagi', 'lagi', 'menepuk', 'kepalanya', 'sekilas', 'hmm', 'saya', 'rasa', 'biasa', 'saja', 'namun', 'saya', 'terlalu', 'lelah', 'merapihkan', 'tasku', 'kemarin', 'sampai', 'tertidur', 'di', 'stasiun', 'untung', 'saja', 'saya', 'dibangunkan', 'kamu', 'sendiri', 'apakah', 'ada', 'kendala']",Neutral
4330,"['teman', 'rl', 'saya', 'kalau', 'lihat', 'ini', 'anggap', 'saja', 'tidak', 'lihat', 'ya']",Neutral
